,Annotator,Filename,Fokus,Metapher?,Rahmen,Textstelle
2691,X,nus8_2_Methner_bereinigt.txt,,Nein,,"19 gleichwertig sind, und daß ihnen innerhalb des Organismus zum Teil der Wert relativ selbständiger Energiesysteme, die wir Organe nennen, zukommt."
2692,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Losgelöst vom Organismus vermögen die Organe als selbständige Energie- systeme nicht zu existieren, müssen sich vielmehr in ihre anorganischen Be- standteile auflösen."
2693,X,nus8_2_Methner_bereinigt.txt,,Nein,,Auch bezüglich der Organe gilt das Gesetz: Form und Funktion gehören zusammen und bilden die Seiten einer Gleichung.
2694,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Die Sicherung des Bestandes eines Organismus oder, was dasselbe ist, die Erhaltung seines Lebens geschieht unter den Erscheinungen der Er- nährung und des Stoffwechsels; sie führen zu der Auswechselung ganzer Bestandteile und allmählich zur völligen Erneuerung des Organismus, die sich im Laufe eines Lebens mehrmals vollziehen kann."
2695,X,nus8_2_Methner_bereinigt.txt,,Nein,,Wir bezeichnen diesen Prozeß als die physiologische Regeneration des Organismus Mit der Regeneration ist die Fortpflanzung nahe verwandt.
2696,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Auf der Ernährung, dem Stoffwechsel und der Regeneration beruht die Erscheinung des Wachstums und der Entwicklung."
2697,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Der Organismus zeigt uns also während seines Lebens keineswegs eine vollständig konstante Form und Funktion, vielmehr läßt er mit aller Deutlichkeit eine fortwährende, innerhalb bestimmter Grenzen sich abspielende Veränderung erkennen."
2698,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Aus der mit dem Wesen des Organismus gegebenen Möglichkeit, sich innerhalb bestimmter Grenzen zu verändern, beruht nun diejenige wichtige Erscheinung, welche wir die Anpassungsfähigkeit des Organismus nennen."
2699,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Ebensowenig wie dem Leben des Organismus eine besondere Kraft zugrunde liegt, liegt seiner Anpassung eine besondere Eigenschaft zugrunde."
2700,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Die Anpassungsfähigkeit ist vielmehr der Ausdruck der Gesamttätigkeit des Organismus in einer bestimmten Richtung, nämlich in Rücksicht auf die Erhaltung des Gleichgewichtszustandes seines Euergieshstems unter wechseln- den äußeren Verhältnissen."
2701,X,nus8_2_Methner_bereinigt.txt,,Nein,,In der Erhaltung dieses Gleichgewichtszustandes gipfelt die Wechsel- wirkung zwischen dem Organismus und seinen Teilen und den Teilen unter- einander.
2702,X,nus8_2_Methner_bereinigt.txt,,Nein,,Bei der Erörterung des Wesens der Anpassungsfähigkeit haben wir sowohl den einzelligen wie den vielzelligen Organismus im Auge gehabt.
2703,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Beim vielzelligen Organismus vermögen wir nun die Wechselbeziehungen der 20 Alfred Methner, Teile, auf denen im Grunde die Anpassungsfähigkeit des Organismus an veränderte Lebensbedingungen beruht, ungleich besser zu übersehen, als beim einzelligen Organismus."
2704,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Beim vielzelligen Organismus sind uns ja die Elemente, aus denen er sich aufbaut, bekannt und infolgedessen seine Ver- änderungen sehr genau kontrollierbar."
2705,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Die Anpassung kann auf dem Wege der natürlichen Zuchtwahl ent- stehen, also durch Auswahl der passenden Keimesanlagen."
2706,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Hingegen ist das Resultat der Übung oder die von dem Organismus im individuellen Leben vollzogene Anpassung nicht vererblich, wie Lamarck meinte."
2707,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Die Nach- kommenschaft erbt von den Eltern immer nur die Anlage, und sie muß diese immer wieder von neuem durch die mit dem Gebrauch der Organe ver- bundene Übung entwickeln."
2708,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Es gibt kein Beispiel, welches uns den hier geschilderten Tatsachen- komplex anschaulicher vor Augen führen könnte, als die Züchtung und Traj- nierung des Rennpferdes."
2709,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Die Rennpferde werden zur Entwicklung ihrer Leistungsfähigkeit einer systematischen Übung unterzogen, welche man als Training bezeichnet."
2710,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Durch die Rennen wird festgestellt, welches die leistungs- fähigsten Pferde sind und diese werden für die Zucht bevorzugt; sie vererben in sehr deutlicher Weise ihre Eigenschaften auf die Nachkommen."
2711,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Es hat nun auf den ersten Blick den Anschein, als würde hier eine erworbene Eigenschaft, nämlich die durch die Muskelkraft bedingte Renn- fähigkeit, vererbt."
2712,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Durch die Arbeit des Training wird vielmehr nur die Anpassungsfähigkeit d. h. die Akkommodationsbreite des ein- zehen Pferdes festgestellt Pferde, die gute Verdauungswerkzeuge haben und sich somit trotz der Anstrengung leicht und gut ernähren lassen, die weiterhin über gute blutbereitende Organe und über ein gutes Zirkulations- system verfügen, bieten den im Training angestrengten Muskeln geeignete Bedingungen für die Entwicklung ihrer Leistungsfähigkeit."
2713,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Je öfter die Muskeln angestrengt werden, desto mehr richtet sich der Organismus auf den hierdurch bedingten Stoffwechsel ein, und dies geschieht in so voll- kommener Weise, daß die Muskeln nicht nur sehr schnell wieder vollkommen leistungsfähig werden, sondern ihnen sogar ein Überschuß an Nährmaterial zugeführt wird, vermöge dessen sie die Möglichkeit haben, durch Vermehrung ihrer Zellen den dauernd gestellten Anforderungen leichter zu genügen."
2714,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Die Trainierarbeit stellt also den oft wiederholten Reiz dar, auf den der Organismus des Pferdes mit Anpassung antwortet, (insbesondere hinsichtlich der Entwicklung der Muskulatur)."
2715,X,nus8_2_Methner_bereinigt.txt,,Nein,,Das Rennen gibt Aufschluß über die erlangte Leistungsfähigkeit und ermöglicht somit in letzter Linie eine Beurteilung der Organismen und Staaten.
2716,X,nus8_2_Methner_bereinigt.txt,,Nein,,21 dem Organismus inne wohnenden Anpassungsfähigkeit hinsichtlich ihres Um- fanges und ihrer Richtung.
2717,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Durch die Auswahl der leistungsfähigsten Rennpferde zur Zucht findet daher eine Auslese derjenigen Produkte statt, die hinsichtlich ihrer Anpassungsfähigkeit am besten veranlagt sind."
2718,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Das hier gegebene Beispiel ließe sich nun durch unzählige andere vermehren, aber es genügt vollständig, um diejenigen Beziehungen, auf die es ankommt, zu ver- anschaulichen."
2719,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Wir sind nunmehr in der Lage, das Verhältnis der Darwinschen Theorie zur Lamarckschen vollständig übersehen zu können."
2720,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Lamarck ging von der sehr richtigen Beobachtungstatsache aus, daß sich der Organismus unter dem vorwiegenden Gebrauch oder Nichtgebrauch bestimmter Organe oder Teile verändert."
2721,X,nus8_2_Methner_bereinigt.txt,,Nein,,Der individuellen Verschiedenheit bedurfte er somit nicht wie Darwin als Voraussetzung für seine Theorie.
2722,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Aber da für ihn die Anpassung des einzelnen Organismus lediglich durch die Außenwelt bestimmt wurde, mußte er die im Laufe der Zeit auftretende Anpassung der Arten auf die progessive Ver- erbung individuell erworbener, d. h. neuer, dem Organismus von außen her einverleibter Eigenschaften, zurückführen."
2723,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Darwin bestritt die Tatsächlichkeit der von seinem Vorgänger gemachten Beobachtung der individuellen Anpassung keineswegs, aber er führt zur Er- klärung der Anpassungen der Arten einen neuen Gedanken ein."
2724,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Er wies auf die Verschiedenheiten hin, welche bei den Individuen einer Art schon in den Anlagen vorhanden sind, und betonte die im Kampf ums Dasein vor sich gehende Auswahl der passenden Anlagen."
2725,X,nus8_2_Methner_bereinigt.txt,,Nein,,Die Anpassung der Arten vermochte nun Darwin auf Grund der Auslese durch den Kampf ums Dasein in sehr umfassender und vollkommener Weise auf die Steigerung angeborener und damit vererblicher individueller Anlagen zurückzuführen.
2726,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Was aber niemals übersehen werden darf, ist: Darwin verzichtete auf die Erklärung des Entstehens neuer Eigenschaften voll- ständig, denn indem er davon ausging, daß die individuellen Verschiedenheiten angeboren sind, setzte er die neuen Eigenschaften ihrer Anlage nach als gegeben voraus- Aus diesem Grunde konnte daher auch Darwin die Möglichkeit der progressiven Vererbung erworbener Eigenschaften nicht bestreiten."
2727,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Welchen Umständen verdankt es nun der Darwinismus, daß er von vornherein eine so ungleich größere wissenschaftliche Bedeutung erlangt hat, als der Lamarckismus?"
2728,X,nus8_2_Methner_bereinigt.txt,,Nein,,"22 Alfred Methner, Es ist zweifellos, daß für den epochemachenden Einfluß der Dar- winschen Theorie ihre Stellung zur Frage der Vererbung oder Nichtver- erbung erworbener Eigenschaften von keinerlei Einfluß gewesen ist, denn diese Frage stellt ein rein fachwissenschaftliches Problem dar, und man ist sich erst ganz allmählich darüber klar geworden, daß sie den Prüfstein für die Richtig- keit der einen oder der anderen Theorie abgibt."
2729,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Die Darwinsche Theorie verdankt ihre Bedeutung vielmehr dem Umstande, daß sie in Beziehung zu dem allgemeinwissenschaftlichen Problem der Zweckmäßigkeit tritt, zu dem alle Weltanschauungen Stellung nehmen müssen."
2730,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Wie wir gesehen haben, vermag der Darwinismus die Zweckmäßigkeit des Organismus in hohem Grade verständlich zu machen."
2731,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Durch das Moment der Auslese im Kampfe ums Dasein ist es erklärlich, daß immer nur der passendste Organismus erhalten wird."
2732,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Unter dem passendsten Or- ganismus verstehen wir nun denjenigen, dessen Eigenschaften seinen Bestand und zwar unter möglichster Wahrung seiner Eigenart am besten sichern."
2733,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Daher läuft die Richtung, welche durch den Darwinismus für die Entwick- lung des Organismus bestimmt wird, auf die zunehmende Sicherung des Bestandes der Art hinaus."
2734,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Da nun ferner das Tier als ein empfindendes Lebewesen durch seine instinktiven Regungen und seine Erfahrungen mit der Außenwelt in Zusammenhang steht, so kommen für die Sicherung seiner Existenz außer seinen physischen auch seine psychischen Fähigkeiten in hohem Grade in betracht."
2735,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Da ferner mit der Entwicklung der psychischen Eigenschaften insbesondere mit der Entwicklung des Verstandes eine Orientierung des Organismus in der ihn umgebenden Welt Hand in Hand geht, welche für seine Sicherung von ausschlaggebender Bedeutung ist, so gehört zu dem Begriff des Passendsten und damit auch zu dem Begriff des Zweckmäßigsten notwendigerweise die Entwicklung der geistigen Fähigkeiten, und zwar ist dies dergestalt der Fall, daß die Erhaltung des Passendsten in der Entwicklung der geistigen Fähig- keiten gipfelt."
2736,X,nus8_2_Methner_bereinigt.txt,,Nein,,"In der Entwicklung der geistigen Fähigkeiten und der durch diese be- dingten fortschreitenden Orientierung des Individuums in der umgebenden Welt ist nun dasjenige Moment zu erblicken, welches die organische Ver- änderung als eine Entwicklung im Sinne einer Vervollkommnung charakteri- siert."
2737,X,nus8_2_Methner_bereinigt.txt,,Nein,,In der organischen Entwicklung als einer Vervollkommnung gipfelt daher auch die Zweckmäßigkeit der Organisation des Tieres- Mit dem Begriffe der Entwicklung verbinden wir notwendigerweise den der Vervollkommnung.
2738,X,nus8_2_Methner_bereinigt.txt,,Nein,,Eine Abänderung der Arten im Sinne der Vervoll- kommnung vermag nun der Lamarckismus nicht zu erklären.
2739,X,nus8_2_Methner_bereinigt.txt,,Nein,,"23 mus erklärt indessen nicht nur, daß die Entwicklung der organischen Welt auf eine Vervollkommnung hinausläuft, und daß sie zu einer im höchsten Grade bewunderungswürdigen Zweckmäßigkeit führt, sondern er lehrt vielmehr auch, daß dieses wunderbare Ergebnis auf rein mechanischem Wege durch den sich vollständig unbewußt abspielenden Entwicklungsprozeß zustande kommt."
2740,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Damit bereitete der Darwinismus der wissenschaftlichen Welt eine Über- raschung, die in der Geschichte der Wissenschaften nicht ihresgleichen hat, und die mit einem Male aller Augen dieser epochemachenden Theorie zuwandte."
2741,X,nus8_2_Methner_bereinigt.txt,,Nein,,In der Folgezeit gestalteten sich nun die Beziehungen zwischen La- marckismus und Darwinismus folgendermaßen.
2742,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Da der Darwinismus auf die Erklärung des Entstehens neuer Eigenschaften verzichtete, war der La- marckismus die weitergehende Theorie."
2743,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Ehe sich nun herausstellte, daß die Annahme der progressiven Vererbung erworbener Eigenschaften nicht zu halten war, konnte der Darwinismus nur als eine hochbedeutende Weiterbildung des Lamarckismus erscheinen."
2744,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Mithin gestaltete sich dann die Erklärung der Entwicklungserscheinungen folgendermaßen: Neue Eigenschaften werden auf Grund der Anpassung im Sinne Lamarcks erworben und progressiv Vererbt, ohne Rücksicht darauf, ob sie schädlich, indifferent oder nützlich sind."
2745,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Der Kampf ums Dasein und die Auslese entscheidet nun darüber, welche der neu erworbenen Eigenschaften zweckmäßig oder unzweckmäßig sind, so daß die Zweckmäßigkeit des Orga- nismus, seine Vervollkommnung und das Divergieren der Arten nach Dar- wins Prinzip zu erklären sind."
2746,X,nus8_2_Methner_bereinigt.txt,,Nein,,Die Anhänger dieser Richtung bezeichnet man als Neo-Lamarckisten; Einer ihrer bedeutendsten Vertreter ist Haeckel.
2747,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Als dann später gegen die Vererbung erworbener Eigenschaften und die progressive Vererbung Bedenken geltend gemacht wurden, mußte die neue Richtung in ihrer Stellung zu dem Lamarckismus über Darwin hinausgehen und die Zuchtwahl (Selektion) als den einzigen umgestaltenden Faktor ansehen."
2748,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Man nannte diese Richtung Neo-Darwinismus, und sie fand ihre Hauptvertreter in Francis Galton und Weismann."
2749,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Eine Erklärung des Entstehens neuer Eigenschaften ver- mochte indessen der Darwinismus seinerseits nicht zu geben, er blieb vielmehr in dieser Hinsicht ganz aus dem Boden des Darwinismus stehen und setzte die Entstehung neuer Eigenschaften als in ihrer Anlage schon im Keime, d. h. in der Samen- und Eizelle, gegeben voraus; er spricht von Variationen des Keimplasma, deren Ursachen unbekannt sind."
2750,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Das Hauptproblen1, um welches es sich nun im Streite des Neo- Darwinismus gegenüber dem Neo-Lamarckismus handelte, ergibt sich somit 24 Alfred Methner, aus der Frage: Ist die sich vollziehende Anpassung des Organismus an die Außenwelt eine Erscheinung, die dergestalt von der Außenwelt bestimmt ist, daß der Organismus nur passiv an ihr teil hat; oder ist sie das Ergebnis einer Funktion des Organismus unter Mitwirkung der Außenwelt als Reiz?"
2751,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Ist ersteres der Fall, dann können neue Eigenschaften dem Organismus von außen her einverleibt werden."
2752,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Ist letzteres der Fall, dann müssen neue Eigenschaften ihrer Anlage nach bereits in den Keimzellen vorhanden, also ungeboren sein."
2753,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Wir dürfen nun nicht übersehen, welche Lage in der wissenschaftlichen Welt dadurch herbeigeführt wurde, daß die Neo-Darwinisten die progressive Vererbung erworbener Eigenschaften verwarfen, ohne ihrerseits eine Erklärung für die Entstehung neuer Eigenschaften geben zu können."
2754,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Dieser Umstand hat zunächst bewirkt, daß weite wissenschaftliche Kreise den Eindruck gewonnen haben, der Darwinismus sei in seinen Grundlagen erschüttert."
2755,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Mit Recht hat Haeckel darauf hingewiesen, daß der Neo-Darwinismus unter den obwal- tenden Umständen dem Mystizismus Tür und Tor öffne."
2756,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Wenn es daher auch Darwin bei dem damaligen Stande der Physiologie nicht hoch genug angerechnet werden kann, daß er die Erscheinungen der individuellen Ver- schiedenheit für seine Selektionstheorie als eine letzte Tatsache hingenommen und als eine Voraussetzung betrachtet hat, so bringt es doch die Entwicklung der Wissenschaft mit sich, daß wir uns hierbei nicht dauernd beruhigen können."
2757,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Es ist nun klar, daß der Streit zwischen Neo-Lamarckisten und Nev- Darwinisten nur dadurch zu einem förderlichen und fruchtbaren werden kann, daß der Neo-Darwinismus es seinerseits unternimmt, eine Erklärung der individuellen Verschiedenheiten nach allgemein gültigen naturwissenschaftlichen Prinzipien zu geben."
2758,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Wenn nun dieses Ziel auch nicht mit einem Schlage zu erreichen ist, so ist doch schon viel gewonnen, wenn es nur gelingt, all- gemeine Vorstellungen zu bilden, welche eine Erklärung der Variabilität auf mechanischer Grundlage anbahnen."
2759,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Wir haben den Organismus als ein in sich geschlossenes Energie- system aufgefaßt, welches in der Lage ist, seinen inneren Gleichgewichts- zustand auch unter wechselnden äußeren Verhältnissen aufrecht zu erhalten."
2760,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Die Konstanz des Organismus beruht daher auf der relativen Unveränderlichkeit seines Aufbaues, d. i. seiner Konstitution gegenüber seiner Anpassungsfähigkeit."
2761,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Der Organismus ist daher etwas Konstantes und Variables, etwas Stabiles und Labiles zu gleicher Zeit."
2762,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Da nun die Konstitution des Organismus nur relativ, nicht aber absolut unveränderlich ist, so haben wir zwei grundver- schiedene Formen der Veränderung des Organismus zu unterscheiden, näm- lich die individuelle Anpassungsfähigkeit auf Grund der Kon- stitution und die Abänderung der Konstitution selbst."
2763,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Es ist nun die Frage, ob und in welcher Weise diese beiden grund- verschiedenen Formen der Veränderlichkeit des Organismus zur Beobachtung kommen und eventuell bereits beobachtet worden sind."
2764,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Die Veränderungen des Organismus, welche sich auf Grund seiner Konstitution vollziehen, in denen also die Erhaltung seines inneren Gleich- gewichtszustandes zum Ausdruck kommt, sind diejenigen physiologischen Er- scheinungen, welche wir als Ernährung, Stoffwechsel, Regeneration, Wachs- tum und Fortpflanzung bereits geschildert haben."
2765,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Es sind diejenigen Er- scheinungen, welche wir als individuelle Anpassungserscheinungen im weitesten Sinne des Wortes zu betrachten pflegen."
2766,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Daß diese Veränderungen tiefgreifende organische Umgestaltungen her- beiführen können, darüber kann gar kein Zweifel sein; hierauf beruht unter- anderem die Möglichkeit vielfacher therapeutischer Einwirkungen; ob aber diese Veränderungen jemals so weit gehen können, daß man berechtigt wäre, sie als eine Veränderung der Konstitution des Organismus zu bezeichnen, dies muß bezweifelt werden."
2767,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Dahingegen können sehr wohl unter denjenigen Verschiedenheiten, welche wir als angeborene bezeichnen, die sich also bei dem werdenden Organismus entwickeln, solche sein, die aus einer Konstitutions- änderung beruhen."
2768,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Wir haben gesagt: als ererbte Eigenschaften sind diejenigen zu betrachten, welche durch die Keimzellen, also Ei- und Samenzellen bedingt sind, also durch das Zusammentreffen derselben, durch den Akt der Befruchtung begründet werden."
2769,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Da nun das Werden des Organismus mit dem Entstehen seiner Kon- stitution Hand in Hand geht, so wäre es sehr wohl denkbar, daß in dem 26 Alfred Methner, Stadium des werdenden Organismus sich wesentliche Veränderungen seiner Konstitution und damit seiner Eigenschaften entwickeln könnten."
2770,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Dieser Akt würde im ganzen und großen sich nicht nur als besondere, sondern auch als seltenere Erscheinung charakterisieren müssen und nebenher würden solche an- geborene Verschiedenheiten laufen, die, ohne wesentliche Konstitutionsänderungen zu bedeuten, im Rahmen der Variationsbreite der den Organismus charakte- risierenden Konstitution liegen."
2771,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Nun werden tatsächlich unter den ange- borenen Verschiedenheiten solche beobachtet — »single variations« nennt sie der auf dem Gebiete der Tier- und Pflanzenproduktion so erfahrene Eng- länder —, die als etwas ganz besonderes in die Augen fallen."
2772,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Die Besonderheit der single variations oder Sondervariationen, wie wir sie nennen wollen, besteht nun eben darin, daß sie nach Form und Funktion etwas wesentlich anderes, und das heißt im Grunde etwas neues, bieten."
2773,X,nus8_2_Methner_bereinigt.txt,,Nein,,Darwin kennt sie sehr wohl und er unterscheidet daher zwischen individual differences und single variations.
2774,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Unter den individual diffe- ences finden sich ferner solche, deren Besonderheit lediglich darin besteht, daß sie einen außergewöhnlich hohen Grad einer bestimmten Eigenschaft dar- stellen, Darwin bezeichnet sie als exceptional differences."
2775,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Diese unter- scheiden sich daher von den individual differences lediglich quantitativ, hingegen unterscheiden sich die single variations von den exceptional diffe- rences qualitativ."
2776,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Obschon nun diese Unterschiede Darwin bekannt waren und er mehrfach auf sie zu sprechen kommt, spielen sie in seiner Lehre keine besondere Rolle, denn das Problem Darwins ist ja nicht die Erklärung der Entstehung ungeborener Verschiedenheiten, sondern nur die Erklärung der Entstehung der Arten auf Grund der vorausgesetzten angeborenen Variabilität."
2777,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Was nun die Entstehung der Sondervarietäten betrifft, so dürfte für die Entstehung einer konstitutionellen Abänderung zeitlich und ursächlich der Akt der Befruchtung in erster Linie in Betracht kommen, weil mit diesem Akte das Werden eines Organismus und damit einer Konstitution überhaupt ein- geleitet wird."
2778,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Wenn wir nun einige Beispiele für den so wichtigen Unterschied zwischen exzeptionellen Variationen und Sondervariationen anführen wollen, so dürfte es zweckmäßig sein, daß wir uns auf den Menschen beschränken."
2779,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Es gehören nämlich sehr viel biologische, physiologische und morphologisch-anatomische Kenntnisse dazu, diese beiden Verschiedenheiten auseinander zu halten."
2780,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Wollten wir daher aus den Erfahrungen der Tierzüchter Beispiele für diese Ver- schiedenheiten wählen, so würde ihnen nur für engere Kreise von Fachleuten die erforderliche Beweiskraft inne wohnen."
2781,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Über den Menschen, seine Eigen- schaften und deren Bedeutung besitzen wir hingegen alle mehr oder minder Organismen und Staaten."
2782,X,nus8_2_Methner_bereinigt.txt,,Nein,,"27 eingehende Erfahrungen, und so bietet sich uns am ehesten die Möglichkeit, an ihm den so bedeutungsvollen Unterschied der angeborenen Verschiedenheiten auseinanderzusetzen."
2783,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Beim Menschen sind uns aus eigener persönlicher Erfahrung nur drei Abweichungen vom normalen anatomischen Typus bekannt, welche wir bestimmt unter die single variations rechnen."
2784,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Die eine ist die Makrodakthlie, die andere das Fehlen (Aplasie) der beiden äußeren Schneidezähne im Oberkiefer und die dritte die allgemeine Behaarung (Hypertrichosis universalis)."
2785,X,nus8_2_Methner_bereinigt.txt,,Nein,,Alle drei Erscheinungen stellen ohne allen Zweifel etwas anormales dar ohne dabei pathologischer Natur zu sein.
2786,X,nus8_2_Methner_bereinigt.txt,,Nein,,— Die Makrodaktylie kommt am häufigsten in Gestalt einer auffallenden Vergrößerung und insbesondere Ver- stärkung der großen Zehe vor; man könnte sie auch als Riesenwuchs der Zehe bezeichnen.
2787,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Da nun die Entwicklung des Greiffußes der Affen zum Schreitfuße des Menschen die Verstärkung der großen Zehe fordert, insbe- sondere gegenüber den am Außenrande des Fußes gelegenen Zehen, so ist die Makrodaktylie der großen Zehe eine Erscheinung, die nicht allein als eine Sondervariation zu betrachten ist, sondern auch als eine solche, welche für die physiologische Fortentwicklung des Fußes eventuell von Vorteil sein könnte, weil sie zweifelsohne in der Richtung der bisherigen phylogenetischen Ent- wicklung des Fußes liegt1)."
2788,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Die Aplasie der beiden äußeren Schneidezähne im Oberkiefer ist ebenfalls eine Erscheinung, die in die spezielle Entwicklungsrichtung des Menschen fällt."
2789,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Bekanntlich haben der Mensch und die altweltlichen Affen 32 Zähne, während die ältere Abzweigung vom gemeinsamen Stamme der Primatentiere, die neuweltlichen Affen 36 Zähne aufweisen."
2790,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Beim Menschen verkümmern die hinteren Backenzähne, eine Erscheinung, die mit der fort- schreitenden Rückbildung der menschlichen Kiefer zusammenhängt."
2791,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Da also beim Menschen die Kiefer in fortschreitender Rückbildung begriffen sind, und infolgedessen die Zähne zu dicht zu stehen kommen, so ist nicht nur in der Rückbildung der letzten Backenzähne eine Anpassung zu erblicken, sondern auch in dem Fehlen der äußeren oberen Schneidezähne2)."
2792,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Das Eliminieren 1) Nicht zu verwechseln mit der Makrodaktylie ist die Aktomegalie; sie betrifft die Hände oder Füße, den Unterkiefer, die Zunge und lokalisiert sich meist nicht auf eine ein- zelne Zehe."
2793,X,nus8_2_Methner_bereinigt.txt,,Nein,,Sie ist eine ausgesprochen krankhafte Erscheinung und kommt daher meist in Verbindung mit anderen pathologischen Erscheinungen vor.
2794,X,nus8_2_Methner_bereinigt.txt,,Nein,,2) Die jetzt lebenden Affen und Halbasfen haben wie der Mensch in beiden Kiefern jederseits zwei Schneidezähne.
2795,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Aber sie stammen von älteren Säugetieren ab, welche jeder- seits drei Schneidezähne besaßen (wie noch manche tertiäre Halbaffen)."
2796,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Es hat also im Laufe der Stammesentwicklung schon eine Rückbildung eines Schneidezahnes stattgefunden, und die oben erwähnte Variation stellt einen weiteren Schritt in derselben Richtung dar."
2797,X,nus8_2_Methner_bereinigt.txt,,Nein,,"28 Alfred Methner, von Zähnen auf dem Wege der Verkümmerung und der angeborenen Aplasie zeigt uns deutlich genug, wie die Natur auf dem Wege von zwei grundver- schiedenen Variationen an ihr Ziel kommt."
2798,X,nus8_2_Methner_bereinigt.txt,,Nein,,"Ganz besonders dicht findet sich die Behaarung an einer Stelle, wo sie sonst nicht aufzutreten pflegt, nämlich im Gesicht; sie läßt nur das Lippenrot und die oberen Angenlieder frei, erstreckt sich hin- gegen auch über die Nase und die äußere wie innere Ohrmuschel."
